Id_Externo__c,Lote_M2__c,Valor_Total__c,Cuota_Entrada__c,Ubicacion__c,Asesor_Comercial__c,Cuenta__r.Id_Externo__c,Grupo_de_Venta__c,Nombre_del_Proyecto__c,Pagos_Vencidos__c,Modelo_Casa__c,Plantas__c,Estado_Contrato__c,Categoria_Producto__c
3843,41,8422,1179.08,Cuenca,Maria Carmen,3e77e299-79f3-43ee-be8a-c4f77871a4b3,Equipo 3,Playa Arenas,5,Notte,3,PAGO,VILLA
3844,39,49392,4939.2,Santo Domingo,Carlos,0968fb97-92b6-49e6-823d-f8ecad467398,Equipo 3,Playa Arenas,0,Spiaggia,2,PAGO,DEPARTAMENTO
3845,91,76954,10004.02,Machala,Maria Jose,bdc25e33-db9c-41a6-9d17-26c93f6d91b7,Equipo 2,Parque Azul,0,Ventto,1,PAGO,DEPARTAMENTO
3846,66,113209,14717.17,Santo Domingo,Maria Carmen,fa729e21-0404-4a9e-84d4-c12796b184c0,Equipo 1,Playa Arenas,5,Spiaggia,2,PAGO,VILLA
3847,32,55210,3864.7,Quito,Maria Fernanda,9dfe1fb3-8976-4199-81a5-4a59d6963a39,Equipo 3,Parque Azul,1,Spiaggia,1,PAGO,DEPARTAMENTO
3848,200,56122,4489.76,Cuenca,Maria Fernanda,40f7ad67-248e-4cc9-be94-da62f4cebeb5,Equipo 2,Playa Arenas,2,Marinella,2,PAGO,DEPARTAMENTO
3849,145,138285,11062.8,Guayaquil,Miguel Angel,4bcdfb2e-7093-465c-b40e-b900afc3c325,Equipo 2,Parque Azul,0,Isola,1,PAGO,VILLA
3850,117,42668,5546.84,Quito,Miguel Angel,bb6fa3ba-9f5e-4aeb-b201-5f539bfc0793,Equipo 1,Parque Azul,4,Acqua,2,PAGO,DEPARTAMENTO
3851,66,239242,21531.78,Cuenca,Maria Jose,7dfd7e50-5892-4aeb-b689-9ca0b2f01aeb,Equipo 2,Parque Azul,1,Ventto,3,RESCILIADO,VILLA
3852,200,36814,2576.98,Quito,Juan Carlos,b0c61bb9-0a27-4c2e-995d-a5e5ab69a69c,Equipo 2,Parque Azul,1,Isola,2,PAGO,DEPARTAMENTO
3853,155,82109,9853.08,Quito,Maria Carmen,19d54066-f41e-48a4-a6e9-907346a7e0cb,Equipo 1,Ciudad Celeste,5,Isola,3,PAGO,VILLA
3854,142,84651,9311.61,Machala,Carlos,0b2c6611-f9d2-42f9-a6de-b265cba0ab9e,Equipo 2,Ciudad Celeste,4,Marinella,1,RESCILIADO,VILLA
3855,61,112284,14596.92,Cuenca,Juan Carlos,07fabb0f-593e-40e9-87d8-28e87cb40288,Equipo 3,Playa Arenas,0,Acqua,2,RESCILIADO,DEPARTAMENTO
3856,38,60326,8445.64,Naranjito,Maria Jose,1d79132b-7b03-4e1a-8ed1-56573ed08fad,Equipo 2,Playa Arenas,1,Acqua,2,PAGO,VILLA
3857,107,46996,5169.56,Quito,Maria Jose,b1fde12d-5526-444c-9325-5eb472883baa,Equipo 3,Playa Arenas,3,Ventto,3,PAGO,DEPARTAMENTO
3858,121,29528,2657.52,Quito,Carlos,3e83af3e-bba8-4712-a60e-fd4c3ae57312,Equipo 3,Playa Arenas,1,Acqua,3,PAGO,VILLA
3859,181,174586,10475.16,Cuenca,Miguel Angel,dd40de7c-1b39-43f7-b4ba-aa6f9ca929a2,Equipo 1,Parque Azul,0,Ventto,1,RESCILIADO,DEPARTAMENTO
3860,192,46796,5615.52,Santo Domingo,Miguel Angel,d533f23f-c68c-4c14-b0b0-95b33cf153c5,Equipo 1,Ciudad Celeste,1,Ventto,1,RESCILIADO,DEPARTAMENTO
3861,142,122161,6108.05,Cuenca,Maria Carmen,74ad5deb-a64d-4ded-b4ec-a4f640f4c732,Equipo 2,Parque Azul,3,Acqua,1,PAGO,VILLA
3862,145,118524,7111.44,Santo Domingo,Maria Carmen,821ad0dd-39fd-4dec-85b1-4e62c3cc887a,Equipo 1,Ciudad Celeste,5,Marinella,1,PAGO,DEPARTAMENTO
3863,178,158641,11104.87,Guayaquil,Maria Jose,d3f3ba16-db44-466e-a20a-573380c0778f,Equipo 3,Playa Arenas,3,Acqua,2,PAGO,DEPARTAMENTO
3864,127,110625,6637.5,Naranjito,Maria Jose,c3c96067-6db5-4982-b8bd-6b89550786b4,Equipo 1,Ciudad Celeste,0,Isola,2,PAGO,VILLA
3865,119,98635,5918.1,Naranjito,Maria Fernanda,fbde17f3-c1cd-470a-84eb-568665923f86,Equipo 1,Ciudad Celeste,3,Spiaggia,2,PAGO,VILLA
3866,174,151728,12138.24,Machala,Carlos,1b2ccfa1-6790-4543-9ec8-9fa9f646cf52,Equipo 1,Ciudad Celeste,0,Spiaggia,1,RESCILIADO,DEPARTAMENTO
3867,121,85764,6003.48,Machala,Miguel Angel,771a37f1-0811-4cca-a34a-7284827e08d9,Equipo 1,Playa Arenas,2,Notte,1,PAGO,VILLA
3868,64,182729,10963.74,Naranjito,Juan Carlos,5e64ac41-bb74-46d5-ae17-48a0e23947b9,Equipo 3,Parque Azul,1,Isola,3,RESCILIADO,VILLA
3869,33,26484,3707.76,Machala,Maria Fernanda,c3fa9a10-a8b7-4d18-b7a1-e9f4441df756,Equipo 1,Playa Arenas,5,Isola,2,PAGO,VILLA
3870,198,111901,7833.07,Guayaquil,Miguel Angel,cbf712db-8267-4b90-be9c-25b701ebbc48,Equipo 2,Playa Arenas,5,Notte,2,PAGO,VILLA
3871,60,186687,20535.57,Cuenca,Maria Carmen,80dd99f2-fd77-43ae-bafe-a514ee77474a,Equipo 2,Playa Arenas,5,Notte,2,RESCILIADO,DEPARTAMENTO
3872,145,75896,8348.56,Machala,Maria Fernanda,18becfdd-46f8-41eb-a43a-6eec701defd0,Equipo 1,Ciudad Celeste,3,Ventto,1,PAGO,VILLA
3873,121,83816,10057.92,Quito,Maria Jose,99f3fbc0-2013-4656-ac6a-fcb112ffa4b3,Equipo 3,Parque Azul,5,Isola,1,PAGO,DEPARTAMENTO
3874,69,165502,8275.1,Machala,Miguel Angel,201f67da-cf1d-47e3-a587-151d2b964f3c,Equipo 1,Parque Azul,4,Isola,2,RESCILIADO,VILLA
3875,31,174681,8734.05,Quito,Juan Carlos,f3ddbe6c-2a13-4db8-a517-36513ddee472,Equipo 3,Playa Arenas,5,Marinella,3,RESCILIADO,DEPARTAMENTO
3876,174,26399,3695.86,Naranjito,Maria Fernanda,3e77e299-79f3-43ee-be8a-c4f77871a4b3,Equipo 1,Parque Azul,4,Acqua,1,PAGO,DEPARTAMENTO
3877,32,246298,32018.74,Quito,Carlos,b3f37a53-fe41-47fe-8ac5-a30acf78304d,Equipo 3,Playa Arenas,1,Marinella,2,PAGO,VILLA
3878,95,122991,17218.74,Santo Domingo,Juan Carlos,2297ff42-c481-43a6-81f0-8d7c527501f2,Equipo 2,Playa Arenas,3,Notte,2,PAGO,VILLA
3879,192,118123,7087.38,Cuenca,Juan Carlos,84606c3b-5318-479d-89e8-610f13056530,Equipo 2,Parque Azul,3,Notte,3,RESCILIADO,DEPARTAMENTO
3880,196,131987,17158.31,Quito,Maria Jose,fada1652-7737-4d19-af87-ea114d974a76,Equipo 1,Parque Azul,2,Spiaggia,3,RESCILIADO,DEPARTAMENTO
3881,195,108618,13034.16,Guayaquil,Maria Carmen,a40e28ff-c5bd-45a4-a45f-254a36bfde62,Equipo 2,Parque Azul,5,Ventto,2,RESCILIADO,VILLA
3882,128,34166,2391.62,Quito,Maria Jose,45ea8502-0aff-4bb7-a00f-b2d8d4c4adc3,Equipo 3,Ciudad Celeste,0,Isola,2,PAGO,DEPARTAMENTO
3883,180,176175,15855.75,Naranjito,Maria Fernanda,fea20e1d-6926-4da8-bffb-1f18a4e39075,Equipo 3,Parque Azul,3,Isola,3,PAGO,DEPARTAMENTO
3884,31,86064,10327.68,Quito,Juan Carlos,a89e4d56-6791-48be-a532-a5b479f9a4a8,Equipo 3,Parque Azul,3,Notte,1,PAGO,DEPARTAMENTO
3885,193,108312,12997.44,Santo Domingo,Juan Carlos,1974e238-0267-4659-9f98-ac51a5b213de,Equipo 3,Ciudad Celeste,4,Marinella,2,RESCILIADO,DEPARTAMENTO
3886,52,151691,19719.83,Cuenca,Maria Carmen,df6054f7-28d9-4cfd-a439-a56cc58e5eb6,Equipo 2,Playa Arenas,3,Acqua,1,PAGO,DEPARTAMENTO
3887,46,216078,15125.46,Guayaquil,Maria Jose,cb9351af-f86d-46bf-8881-8c385ceb87f3,Equipo 2,Ciudad Celeste,1,Notte,2,PAGO,VILLA
3888,56,86855,9554.05,Santo Domingo,Juan Carlos,14c47f57-dc00-4bc2-a04c-b56b5394d76f,Equipo 1,Parque Azul,0,Acqua,2,PAGO,VILLA
3889,148,74975,5998,Naranjito,Maria Fernanda,3a08ae66-9f84-4b56-a382-00845146bd3e,Equipo 3,Ciudad Celeste,5,Spiaggia,1,PAGO,VILLA
3890,63,209060,22996.6,Guayaquil,Carlos,269c500b-1903-4715-bad9-3739a2f8228c,Equipo 2,Ciudad Celeste,3,Ventto,2,PAGO,DEPARTAMENTO
3891,43,33940,4412.2,Santo Domingo,Maria Fernanda,a844852f-4bdd-45f6-a729-052c2776e05b,Equipo 2,Ciudad Celeste,3,Notte,1,PAGO,VILLA
3892,173,127396,19109.4,Quito,Juan Carlos,93e8dffb-cb17-4280-9bfe-b99605232706,Equipo 1,Parque Azul,5,Acqua,2,PAGO,VILLA
3893,59,188163,26342.82,Machala,Carlos,0d6badb4-c48e-4a4a-8dcc-d7e7d3a68141,Equipo 3,Parque Azul,5,Isola,1,PAGO,VILLA
3894,170,23912,3108.56,Guayaquil,Miguel Angel,54bc7201-c83a-4606-891a-a66c0071c03a,Equipo 1,Parque Azul,2,Marinella,3,RESCILIADO,DEPARTAMENTO
3895,64,163422,11439.54,Quito,Miguel Angel,d46d1b7a-e8ad-4738-b19b-163b69fa67c2,Equipo 3,Playa Arenas,1,Marinella,2,PAGO,VILLA
3896,95,146795,14679.5,Guayaquil,Carlos,b5f1af40-caa9-42b7-86ea-fa37de969781,Equipo 1,Ciudad Celeste,3,Notte,1,PAGO,DEPARTAMENTO
3897,45,190088,15207.04,Quito,Carlos,a25b4477-57ed-4939-99e6-a8e43dcfa713,Equipo 3,Ciudad Celeste,1,Marinella,3,RESCILIADO,DEPARTAMENTO
3898,112,113635,5681.75,Machala,Maria Fernanda,34fa0d27-d110-412e-ad05-5bd730405f54,Equipo 2,Ciudad Celeste,1,Notte,2,PAGO,DEPARTAMENTO
3899,150,217510,15225.7,Machala,Miguel Angel,7b2009c5-e202-4a4f-a9fd-fd662bd187cc,Equipo 2,Playa Arenas,2,Acqua,1,PAGO,DEPARTAMENTO
3900,170,172744,15546.96,Machala,Maria Fernanda,84ce7260-ec61-40ca-98de-808fe4994762,Equipo 2,Parque Azul,1,Ventto,3,RESCILIADO,DEPARTAMENTO
3901,55,197847,21763.17,Cuenca,Carlos,2a526473-84a6-4921-9d05-db34c7102f26,Equipo 3,Playa Arenas,0,Spiaggia,2,PAGO,VILLA
3902,80,70621,4237.26,Santo Domingo,Maria Carmen,3c7badc6-17e0-487e-9fda-1f148a42700d,Equipo 3,Ciudad Celeste,1,Spiaggia,2,PAGO,DEPARTAMENTO
3903,105,234555,28146.6,Machala,Miguel Angel,fdddfc24-2f20-4a5d-b2a0-1cd9c109b7d2,Equipo 1,Parque Azul,1,Marinella,3,RESCILIADO,VILLA
3904,162,191488,15319.04,Cuenca,Maria Jose,aeebe49e-8eed-4287-9712-8728945910f1,Equipo 1,Playa Arenas,1,Marinella,1,PAGO,DEPARTAMENTO
3905,46,196761,27546.54,Quito,Maria Jose,c0ba5976-73f8-4698-b150-5cda54e6bb4f,Equipo 1,Parque Azul,3,Ventto,2,PAGO,VILLA
3906,74,41813,2926.91,Guayaquil,Miguel Angel,013c31a1-0d11-4fde-aeac-50d540dd4fdc,Equipo 3,Ciudad Celeste,0,Acqua,1,PAGO,VILLA
3907,92,24113,1687.91,Guayaquil,Juan Carlos,bf17fbe1-4266-46b5-947d-492d165cab2b,Equipo 1,Playa Arenas,2,Marinella,3,PAGO,DEPARTAMENTO
3908,152,171441,17144.1,Machala,Juan Carlos,c3931ffb-eab3-41d3-86d1-9fc7fa411916,Equipo 2,Ciudad Celeste,4,Marinella,3,RESCILIADO,VILLA
3909,59,139467,11157.36,Naranjito,Miguel Angel,bb5f9b22-5bb9-41a5-a9f7-ffd27dac854b,Equipo 3,Playa Arenas,2,Notte,1,PAGO,DEPARTAMENTO
3910,166,155519,18662.28,Cuenca,Miguel Angel,6c7cec48-ec5d-4ae6-84fe-20e8d55ab9df,Equipo 1,Ciudad Celeste,5,Ventto,2,PAGO,VILLA
3911,144,59455,8323.7,Guayaquil,Juan Carlos,a77c56df-1667-40e5-b467-7f6010ed3baf,Equipo 3,Ciudad Celeste,1,Spiaggia,1,PAGO,VILLA
3912,106,184221,14737.68,Guayaquil,Maria Carmen,f4c7dd8f-a09c-4766-9fb9-1d0faeec9077,Equipo 1,Ciudad Celeste,1,Spiaggia,3,RESCILIADO,DEPARTAMENTO
3913,118,40490,3644.1,Cuenca,Juan Carlos,61e7e98c-819d-463e-ad6b-5972794e60f2,Equipo 3,Parque Azul,4,Isola,1,RESCILIADO,VILLA
3914,122,215600,12936,Cuenca,Carlos,dfff492d-aa77-4e34-829e-7175702df07f,Equipo 2,Ciudad Celeste,2,Spiaggia,2,RESCILIADO,VILLA
3915,31,148949,8936.94,Cuenca,Juan Carlos,aef5f280-0af2-44ad-a8ea-9591dc938dd3,Equipo 3,Parque Azul,3,Spiaggia,3,RESCILIADO,VILLA
3916,41,15794,789.7,Naranjito,Juan Carlos,8a24d81b-a8df-4219-bc0e-7e4d6d7e062f,Equipo 1,Parque Azul,4,Isola,3,RESCILIADO,DEPARTAMENTO
3917,121,44890,2693.4,Naranjito,Juan Carlos,06800e42-7157-4ade-b3d8-46bd747fd292,Equipo 2,Parque Azul,3,Marinella,2,RESCILIADO,DEPARTAMENTO
3918,76,126299,17681.86,Naranjito,Carlos,163881c4-bb0b-44ba-a938-a417c7bd5348,Equipo 2,Ciudad Celeste,4,Spiaggia,1,RESCILIADO,DEPARTAMENTO
3919,165,82350,10705.5,Quito,Maria Fernanda,b6339f0b-4b89-4fcd-ade1-64195966ebc6,Equipo 2,Ciudad Celeste,0,Notte,3,PAGO,DEPARTAMENTO
3920,172,215863,12951.78,Santo Domingo,Maria Carmen,8099fb5c-790c-4c7f-a53b-88623dab9dca,Equipo 3,Ciudad Celeste,5,Ventto,3,RESCILIADO,DEPARTAMENTO
3921,102,188493,15079.44,Guayaquil,Carlos,d82f7d7e-4d21-4e66-a018-ffabf56915e2,Equipo 2,Ciudad Celeste,4,Notte,3,RESCILIADO,DEPARTAMENTO
3922,186,180425,14434,Naranjito,Maria Carmen,7b4dc577-1523-4c54-adc8-977054692bb3,Equipo 1,Ciudad Celeste,4,Acqua,3,PAGO,VILLA
3923,53,111851,15659.14,Guayaquil,Maria Carmen,34ee1f97-ab9b-427e-be5b-7d3ae301b70c,Equipo 2,Parque Azul,0,Spiaggia,2,RESCILIADO,DEPARTAMENTO
3924,179,196571,23588.52,Machala,Miguel Angel,749e0353-4dc5-4743-9129-be255825c1a6,Equipo 2,Parque Azul,3,Marinella,2,RESCILIADO,VILLA
3925,162,57803,6936.36,Naranjito,Maria Jose,c9e39a31-1fbe-43ff-b3b3-38d1e4af7c88,Equipo 2,Playa Arenas,3,Ventto,1,PAGO,DEPARTAMENTO
3926,94,182414,16417.26,Cuenca,Maria Jose,62ba523c-4a80-4532-be68-eb35db1fab5f,Equipo 2,Playa Arenas,2,Acqua,2,PAGO,VILLA
3927,37,138160,8289.6,Quito,Juan Carlos,7f4b0eed-12dd-41e6-bd3d-a5f681e52283,Equipo 3,Ciudad Celeste,1,Isola,1,PAGO,DEPARTAMENTO
3928,44,62256,9338.4,Naranjito,Maria Fernanda,87310c5c-0f86-4b2f-a320-d26f9c70acde,Equipo 1,Playa Arenas,1,Ventto,2,PAGO,DEPARTAMENTO
3929,105,220446,33066.9,Naranjito,Juan Carlos,2d5b8537-62dc-456f-833a-ccfa3d84048a,Equipo 2,Ciudad Celeste,1,Isola,2,PAGO,DEPARTAMENTO
3930,66,50985,7137.9,Santo Domingo,Maria Carmen,ab35ac66-1377-47c9-9b21-4bcde3883705,Equipo 1,Playa Arenas,5,Ventto,3,PAGO,DEPARTAMENTO
3931,41,172360,22406.8,Machala,Maria Jose,3461df67-2e4e-4d62-8544-e893a04657a4,Equipo 1,Parque Azul,1,Spiaggia,2,PAGO,DEPARTAMENTO
3932,155,104336,8346.88,Guayaquil,Maria Carmen,f359a761-3d3d-4402-bf7b-e88c0cf461a1,Equipo 2,Playa Arenas,4,Isola,3,RESCILIADO,VILLA
3933,52,9866,493.3,Machala,Maria Fernanda,e380d37a-a949-47ec-afe2-08f22a2c336a,Equipo 2,Ciudad Celeste,1,Spiaggia,1,PAGO,DEPARTAMENTO
3934,158,53154,5315.4,Naranjito,Juan Carlos,b16fb967-1870-4d9f-9048-5ea805cf0732,Equipo 3,Playa Arenas,4,Ventto,1,RESCILIADO,VILLA
3935,98,238874,35831.1,Machala,Miguel Angel,4d0cfb6b-bc7b-451b-acec-592e6cf29a71,Equipo 1,Ciudad Celeste,5,Isola,1,PAGO,VILLA
3936,66,81403,10582.39,Quito,Carlos,9b814d98-e2b9-462e-b1c5-f94f45d7e109,Equipo 3,Ciudad Celeste,5,Isola,3,PAGO,DEPARTAMENTO
3937,146,50791,4063.28,Machala,Juan Carlos,e855886a-dd6d-4c74-aadf-9822a2bb24d3,Equipo 1,Playa Arenas,4,Ventto,1,PAGO,VILLA
3938,67,221820,28836.6,Quito,Maria Fernanda,f9b96b0d-1563-4af9-9958-a2531a9100a9,Equipo 1,Parque Azul,3,Acqua,2,PAGO,VILLA
3939,49,225368,29297.84,Quito,Miguel Angel,f0b9659c-ed33-4abf-8bd9-f21628a150f3,Equipo 2,Parque Azul,3,Marinella,3,RESCILIADO,DEPARTAMENTO
3940,61,81223,12183.45,Santo Domingo,Maria Jose,0e806de7-6ac4-4b76-9780-504f1cf1bcd7,Equipo 2,Playa Arenas,4,Notte,1,PAGO,VILLA
3941,54,201108,26144.04,Machala,Maria Jose,353ab401-173c-4efb-91f0-4e7bc33b5312,Equipo 1,Playa Arenas,4,Ventto,1,RESCILIADO,VILLA
3942,187,205809,18522.81,Cuenca,Maria Carmen,7d009347-b193-49a0-a3d1-1462521c2baf,Equipo 3,Parque Azul,1,Spiaggia,2,RESCILIADO,VILLA
3943,69,113088,12439.68,Cuenca,Carlos,51b0d918-f3df-4897-a237-6f8c492b069d,Equipo 3,Ciudad Celeste,2,Ventto,1,PAGO,DEPARTAMENTO
3944,113,173171,22512.23,Quito,Carlos,8bfc0003-2e0c-4a00-a2b3-519ebb3054ee,Equipo 3,Ciudad Celeste,4,Acqua,3,RESCILIADO,DEPARTAMENTO
3945,162,151876,10631.32,Machala,Carlos,609c3739-c76f-44d7-8361-a78fba55e6ae,Equipo 3,Parque Azul,3,Isola,3,PAGO,VILLA
3946,70,49812,3486.84,Machala,Juan Carlos,478713e0-657b-466f-87e5-3380ac7b80db,Equipo 2,Ciudad Celeste,4,Marinella,1,PAGO,DEPARTAMENTO
3947,121,174543,22690.59,Quito,Carlos,dd195138-f660-471b-8ade-0ce092429ac7,Equipo 3,Playa Arenas,3,Ventto,1,PAGO,VILLA
3948,109,82222,4933.32,Quito,Juan Carlos,544de0c6-f4c3-4eee-8fa1-4bd25f5b1d66,Equipo 3,Parque Azul,5,Notte,3,PAGO,DEPARTAMENTO
3949,179,58458,8184.12,Quito,Carlos,df28a47f-20dd-45d6-8f53-44eb3dda7594,Equipo 2,Ciudad Celeste,4,Ventto,2,RESCILIADO,VILLA
3950,199,148366,8901.96,Cuenca,Miguel Angel,90d320ea-92fc-4a2d-adc0-34e11e3c8276,Equipo 1,Parque Azul,3,Spiaggia,3,RESCILIADO,VILLA
3951,32,172252,15502.68,Naranjito,Maria Jose,5b3a8dfc-840a-45e5-bec0-3c3ebfb16cee,Equipo 3,Parque Azul,0,Notte,3,PAGO,DEPARTAMENTO
3952,74,155944,23391.6,Quito,Maria Jose,50df6bf1-e721-4c51-83df-e76095e6bac5,Equipo 3,Playa Arenas,0,Acqua,2,PAGO,VILLA
3953,97,125173,13769.03,Guayaquil,Maria Fernanda,589a0d56-d9ea-453e-8b9d-7382cf31f449,Equipo 2,Ciudad Celeste,4,Notte,1,PAGO,DEPARTAMENTO
3954,199,24875,1741.25,Naranjito,Carlos,a8a8fccc-f4ad-49aa-afba-0b1d1c9f6a01,Equipo 2,Playa Arenas,3,Ventto,2,PAGO,VILLA
3955,63,131155,19673.25,Santo Domingo,Maria Fernanda,24b96d03-c55d-4be3-9038-00d578882888,Equipo 2,Playa Arenas,5,Acqua,2,PAGO,VILLA
3956,31,225314,15771.98,Machala,Maria Fernanda,b01e7016-d2b3-4888-8bbc-75b3f9d4e859,Equipo 1,Parque Azul,3,Notte,1,PAGO,VILLA
3957,155,219767,15383.69,Cuenca,Miguel Angel,edb98ff3-05b4-45f4-b954-ffdcef1a28b3,Equipo 3,Parque Azul,4,Spiaggia,2,RESCILIADO,DEPARTAMENTO
3958,177,172536,15528.24,Cuenca,Juan Carlos,211254c7-083d-4366-b04b-f9170f9e63db,Equipo 3,Ciudad Celeste,4,Notte,2,RESCILIADO,DEPARTAMENTO
3959,174,188058,28208.7,Cuenca,Miguel Angel,c9e02e83-6b43-4b8f-adf6-6dc96803f4e6,Equipo 1,Ciudad Celeste,0,Marinella,2,PAGO,VILLA
3960,139,113997,15959.58,Guayaquil,Miguel Angel,73ffa8cf-dc39-4327-8c95-8bc8a27336f7,Equipo 3,Parque Azul,5,Ventto,1,RESCILIADO,VILLA
3961,194,155173,18620.76,Santo Domingo,Juan Carlos,4db59a64-a85a-47d0-a371-d343c691f5dc,Equipo 3,Parque Azul,2,Notte,2,PAGO,DEPARTAMENTO
3962,31,12544,1128.96,Naranjito,Carlos,9aa17c87-6407-47e9-ad27-fcdd283fd8da,Equipo 1,Ciudad Celeste,2,Acqua,3,PAGO,VILLA
3963,131,202766,20276.6,Machala,Maria Jose,dcba82bb-eacb-49a6-a63a-a40893c44ee9,Equipo 3,Parque Azul,5,Spiaggia,2,RESCILIADO,DEPARTAMENTO
3964,119,197366,17762.94,Santo Domingo,Maria Fernanda,dc1fd202-2f3a-4393-8c23-d5d5fc6aba10,Equipo 2,Parque Azul,3,Spiaggia,3,RESCILIADO,VILLA
3965,182,201052,26136.76,Quito,Carlos,b6bb74fe-3d74-4542-a5dc-06ea11fddc1a,Equipo 2,Playa Arenas,0,Marinella,1,RESCILIADO,VILLA
3966,144,65630,8531.9,Santo Domingo,Maria Carmen,afae4291-e0fd-4e52-9cde-b3cd1b4e00bc,Equipo 1,Playa Arenas,1,Spiaggia,3,RESCILIADO,VILLA
3967,58,248067,17364.69,Quito,Maria Jose,38b0c284-0e4b-4506-bdd9-6d12ba4a27d5,Equipo 3,Ciudad Celeste,4,Notte,1,PAGO,DEPARTAMENTO
3968,119,85120,11065.6,Santo Domingo,Maria Carmen,f84885c5-cc2c-41d8-b535-0edec74da469,Equipo 1,Parque Azul,5,Isola,3,RESCILIADO,VILLA
3969,86,209242,10462.1,Naranjito,Miguel Angel,33ed251f-b127-43f1-bc49-b0818e98ee40,Equipo 1,Playa Arenas,1,Marinella,1,PAGO,DEPARTAMENTO
3970,170,175577,15801.93,Quito,Miguel Angel,fae16572-e129-4a2c-a252-bcd7cb78b69a,Equipo 1,Parque Azul,1,Notte,2,PAGO,VILLA
3971,80,55165,4964.85,Quito,Maria Jose,99f02689-9a6f-4e49-8457-c88b0f17aaf5,Equipo 3,Ciudad Celeste,5,Marinella,2,RESCILIADO,DEPARTAMENTO
3972,69,213251,23457.61,Quito,Miguel Angel,e30b66df-cd0a-496c-ae93-fbb339a6b61d,Equipo 1,Playa Arenas,3,Spiaggia,2,RESCILIADO,DEPARTAMENTO
3973,144,9310,931,Machala,Juan Carlos,edd0a9fe-3301-492a-a8cd-2a749ba0546f,Equipo 2,Playa Arenas,5,Marinella,1,PAGO,VILLA
3974,100,161622,16162.2,Naranjito,Maria Jose,df6054f7-28d9-4cfd-a439-a56cc58e5eb6,Equipo 1,Parque Azul,4,Notte,3,PAGO,VILLA
3975,91,179892,16190.28,Quito,Miguel Angel,911b9e58-0bd1-4156-9c71-ac9e0ecb475d,Equipo 3,Playa Arenas,5,Spiaggia,3,RESCILIADO,VILLA
3976,46,107280,11800.8,Guayaquil,Carlos,eac93a2f-d681-4162-81ce-c97f517c1f46,Equipo 1,Ciudad Celeste,4,Ventto,2,RESCILIADO,DEPARTAMENTO
3977,34,189437,18943.7,Guayaquil,Maria Fernanda,86cc75ee-6c97-4726-b497-ade5cc846cdc,Equipo 2,Playa Arenas,3,Isola,3,PAGO,VILLA
3978,57,22504,1800.32,Santo Domingo,Maria Carmen,efd21186-3111-4ad3-8e0e-519d2160b3c6,Equipo 2,Parque Azul,2,Marinella,3,PAGO,DEPARTAMENTO
3979,41,118509,5925.45,Santo Domingo,Miguel Angel,5e26fbca-0eef-4bce-a595-6d54f5d562ba,Equipo 1,Parque Azul,1,Isola,3,PAGO,VILLA
3980,165,95728,13401.92,Machala,Maria Jose,b6ee1955-09ab-4029-95d6-3ad2ca4c96fd,Equipo 3,Ciudad Celeste,1,Marinella,1,RESCILIADO,VILLA
3981,153,12539,877.73,Quito,Miguel Angel,4c11a8da-8276-4124-babd-b3e3c6a50fcc,Equipo 2,Parque Azul,5,Acqua,1,PAGO,VILLA
3982,154,13032,651.6,Cuenca,Maria Carmen,f7a8338d-abaa-4e16-ba9c-a7b90154dade,Equipo 2,Parque Azul,4,Isola,1,RESCILIADO,VILLA
3983,71,198862,25852.06,Machala,Miguel Angel,aeeb8f6e-2605-4314-b437-f401257d4fea,Equipo 3,Ciudad Celeste,1,Isola,1,PAGO,DEPARTAMENTO
3984,195,81044,8914.84,Guayaquil,Juan Carlos,6e21ea8a-2b64-46a9-a13f-b6820eb65233,Equipo 3,Playa Arenas,5,Isola,2,PAGO,VILLA
3985,135,217041,19533.69,Naranjito,Juan Carlos,d519170a-0a79-4c04-b232-d1bf84f63b4b,Equipo 2,Playa Arenas,0,Acqua,1,PAGO,VILLA
3986,57,194801,25324.13,Naranjito,Maria Jose,76da21c7-b12d-4fbf-9577-b36ec4b47285,Equipo 1,Playa Arenas,3,Acqua,1,PAGO,DEPARTAMENTO
3987,110,82070,6565.6,Machala,Maria Carmen,19997f97-1298-4974-8488-5b0b47378d5f,Equipo 1,Parque Azul,5,Marinella,3,PAGO,VILLA
3988,54,41862,4186.2,Santo Domingo,Maria Fernanda,22994e24-ccbb-461b-8543-86c48ce9ced1,Equipo 1,Playa Arenas,2,Acqua,3,PAGO,VILLA
3989,62,184613,14769.04,Guayaquil,Maria Carmen,117dd8b8-7e4b-4661-8224-c1b80f2a73a5,Equipo 3,Parque Azul,3,Acqua,2,PAGO,VILLA
3990,135,64872,7135.92,Guayaquil,Miguel Angel,d0dd153c-6e46-4e2c-8b9f-159efa56e242,Equipo 1,Parque Azul,1,Acqua,1,PAGO,DEPARTAMENTO
3991,181,221863,22186.3,Cuenca,Maria Carmen,02be77d5-b355-481c-9cb9-4a9c2111311a,Equipo 2,Ciudad Celeste,1,Spiaggia,3,PAGO,VILLA
3992,136,25235,3280.55,Santo Domingo,Carlos,0ea5ad8a-5252-4467-940b-02df09425a72,Equipo 1,Playa Arenas,3,Notte,1,PAGO,VILLA
3993,80,134231,8053.86,Machala,Maria Jose,e5244c42-83f0-46d4-aaf4-15b5f4fdfc31,Equipo 2,Ciudad Celeste,4,Spiaggia,1,RESCILIADO,VILLA
